month_year,province_code,total_pop,total_emp,emp_males,emp_females,total_full_emp,total_part_emp,total_unem,total_emp_rate,total_wage,total_wage_males,total_wage_females,total_avg_wage,avg_wage_males,avg_wage_females,total_median_wage,median_wage_males,median_wage_females,total_hours,total_average_hours,average_hours_males,average_hours_females,ei_claims,cpi,retail_sales,wholesale_sales,manufacturing_sales,food_services_receipts,travellers,vehicles,electric_power_generation,value,international_merchandise_imports,new_housing_price_index
1998-06-01,ON,8909.6,5447.5,2939.3,2508.2,4433.2,1014.3,421.3,61.1,4669.9,2441.8,2228.1,16.41,17.89,14.79,15,16.6,13.46,208922.8,37.7,40.9,33.9,73260,90.6,8083193,14034432,18425239,1007332,2594874,2325641,12034913,NA,16432055,55.3
1998-06-01,PE,105.4,60.2,31.1,29.1,49.2,11,9.9,57.1,54.3,26.2,28.1,11.54,11.81,11.3,10,10.5,9.94,2723,40.9,45.8,35.7,2360,89.8,91157,34078,74705,18536,NA,NA,-143,NA,671,81
1998-06-01,QC,5805.1,3242.9,1789.9,1453,2667.9,575,377,55.9,2840.3,1524.5,1315.8,15.48,16.8,13.94,14,15,12.63,124336.7,37.2,40.1,33.5,76800,92.4,4763303,5039707,8636314,529369,311063,356774,12284065,NA,3930272,54.9
1998-06-01,SK,748,464.3,255.6,208.8,376.7,87.6,29.7,62.1,355.9,184.4,171.5,13.78,15.18,12.27,12.3,14,11.25,19390.8,40.6,45.2,35,5720,90.7,644032,772259,507598,73131,16672,30648,1311712,NA,409755,40.2
1998-07-01,AB,2206.1,1516.1,833.3,682.8,1227.5,288.6,84.4,68.7,1250.5,667.2,583.3,14.98,16.78,12.93,13,15,11.4,61095.4,39.5,43.4,34.7,18460,89.7,2370431,2439380,2730272,303299,82766,61517,4695599,NA,806902,43.8
1998-07-01,BC,3140,1856.1,990.7,865.4,1452.3,403.8,182.2,59.1,1504,773.5,730.5,16.93,18.58,15.17,16.34,18.57,14.42,70032.9,37,40.3,33.1,31980,93.7,2991943,2620129,2627820,477276,638044,765736,5523008,NA,2190835,78.1
1998-07-01,MB,845.3,537.2,294.2,243,434.2,103.1,29,63.6,451.8,238,213.8,13.91,15.34,12.32,12,14,10.92,21519.5,39.3,43.1,34.6,7270,91.8,727739,664902,865175,84751,53836,106517,2895482,NA,712392,43.5
1998-07-01,NB,593.6,315.4,167.7,147.7,262.9,52.5,40.8,53.1,291.9,156.9,135,12.85,13.92,11.61,11.25,12.5,10,13197.6,39.1,42.2,35.3,9300,90.3,535370,328172,553854,61582,167980,414076,1409070,NA,279261,77.8
1998-07-01,NL,433.3,193.3,102.7,90.6,163.2,30,41.4,44.6,184.9,97.2,87.7,12.36,13.78,10.8,10.75,12,9,8597.6,39.9,43.4,35.7,8060,92.7,340725,141370,128878,35462,4629,NA,2608522,NA,114653,47.7
1998-07-01,NS,730.7,396.8,211.2,185.5,319,77.7,46.1,54.3,354.7,185.7,169,12.81,14.12,11.38,11,12.5,10,16076.2,38.7,42.3,34.5,9430,90.6,676369,427701,546633,72044,22957,10289,841963,NA,349180,60.7
1998-07-01,ON,8918.9,5455.9,2940,2515.9,4428.3,1027.6,424,61.2,4672.2,2455.3,2216.9,16.23,17.7,14.61,14.79,16.35,13,210820.6,38,41,34.3,76040,90.7,8106177,13849101,17796750,1001878,2597474,2619470,12187881,NA,12865894,55.4
1998-07-01,PE,105.5,61,31.6,29.4,49.9,11.1,8.3,57.8,54.5,26.5,28,11.43,11.82,11.06,10,10.5,9.38,2728.6,40.8,45,36.3,2460,89.6,91722,37025,74143,16592,NA,NA,-143,NA,860,81.2
1998-07-01,QC,5807.1,3265.4,1795.3,1470,2681,584.4,382.9,56.2,2877.1,1539.3,1337.8,15.23,16.48,13.78,13.46,14.84,12,127118.8,37.6,40.3,34.2,74980,92.1,4824968,4958036,8511659,525080,304138,442871,12500691,NA,3613497,54.9
1998-07-01,SK,748.3,466.7,256,210.7,374.6,92.1,30.5,62.4,356.9,185.7,171.3,13.65,14.94,12.26,12.11,13.94,11.15,19824.3,41.2,45.9,35.3,5860,90.7,650245,846775,491742,72237,16909,35485,1570758,NA,428700,40.2
1998-08-01,AB,2210.6,1526.1,837.8,688.3,1240.3,285.8,85.7,69,1253,668.2,584.8,14.95,16.65,13.02,13,15,11.44,62075.1,39.9,44,34.9,17900,89.7,2353430,2416433,2675955,302639,85384,56168,4838920,NA,867933,43.9
1998-08-01,BC,3142.2,1856.5,990.3,866.1,1453.4,403.1,173.5,59.1,1504.5,781,723.5,16.91,18.59,15.09,16.23,18.32,14.35,70524,37.2,40.3,33.5,33380,93.7,2984714,2616608,2664238,472807,689179,769502,6438300,NA,2137331,77.8
1998-08-01,MB,845.6,539,293.9,245.1,437.5,101.5,29.9,63.7,452,237.2,214.8,13.86,15.23,12.34,12,13.75,11,21871.5,39.9,43.9,35,9560,92.1,724641,633378,840674,83963,55164,98383,2826526,NA,717407,43.5
1998-08-01,NB,593.7,317.6,170.5,147.1,265,52.5,43.2,53.5,293.9,157.9,136,12.73,13.73,11.57,11.1,12,9.95,13292.5,39.1,42.3,35.3,10150,90.6,523049,322738,643272,62451,176179,392405,1586668,NA,290410,77.6
1998-08-01,NL,433,189.6,102.9,86.8,157.6,32,46.6,43.8,175.9,93.5,82.4,12.65,13.96,11.17,11.06,12,10,8136.5,39.7,42.9,35.7,8090,92.7,332598,135027,137710,34763,4336,NA,2807072,NA,91560,47.7
1998-08-01,NS,731,398.4,211.5,186.9,322,76.4,44.8,54.5,357.7,187.1,170.7,13.01,14.39,11.48,11.2,13,10,16067,38.7,42.4,34.4,8930,90.7,676234,443500,550136,72188,25640,11277,814154,NA,441054,61
1998-08-01,ON,8928,5455.1,2933.4,2521.7,4427.6,1027.6,406.3,61.1,4679.5,2449.3,2230.2,16.31,17.8,14.67,14.84,16.49,13,212096.3,38.1,41.3,34.2,66430,90.7,8127622,14109012,19771427,1007458,2714712,2703769,12814686,NA,15481256,55.4
1998-08-01,PE,105.6,59.8,30.9,28.9,49.3,10.5,9.5,56.6,54.2,26.7,27.5,11.53,12.02,11.06,10,10.84,9.35,2749,41.3,45.4,36.8,2400,89.7,90618,32958,75930,16192,NA,NA,-139,NA,1158,81.1
1998-08-01,QC,5809.4,3289.2,1812.1,1477.1,2712.3,576.8,368.6,56.6,2876.2,1545.5,1330.7,15.26,16.55,13.77,13.51,15,12,127484.6,37.6,40.4,34.1,80320,92.2,4808516,5018555,8740660,522494,327443,443879,12405399,NA,3523523,54.9
1998-08-01,SK,748.5,470.5,256.9,213.6,376.6,93.9,31.7,62.9,360,187,173,13.59,14.88,12.19,12.02,13.95,11.15,20264.2,41.9,46.9,35.8,5930,90.4,645408,735109,490016,71271,17362,32554,1574120,NA,380203,40.3
1998-09-01,AB,2216,1520.4,831.3,689.1,1224.1,296.3,101.2,68.6,1221.4,643.9,577.4,15.33,17.11,13.34,13.67,15.78,11.54,59166.7,38.7,43.1,33.4,20110,89.4,2385914,2340152,2671585,302567,83194,38624,4581831,NA,898223,44
1998-09-01,BC,3145,1867.7,1003.6,864.1,1467.3,400.4,167.3,59.4,1490.7,769.4,721.3,17.3,19.15,15.33,16.79,19,14.55,68897.1,36.6,39.7,32.9,31330,93.3,2975684,2621773,2728297,466814,684086,613168,5767129,NA,2447429,77.2
1998-09-01,MB,846,536.2,290.6,245.6,434.9,101.3,33.1,63.4,444.9,228.4,216.5,14.06,15.47,12.57,12.35,14,11,20904.6,38.7,42.9,33.6,8920,92,740248,652036,879316,85067,57198,78246,2169493,NA,744210,43.5
1998-09-01,NB,593.9,318.4,170.5,147.9,265.8,52.6,42.7,53.6,283,148,135,13.24,14.51,11.85,12,13,10,12678.2,38.5,41.9,34.5,10360,90.3,531875,317706,681947,64219,173750,329834,1605872,NA,305515,77.6
1998-09-01,NL,432.7,190.9,103.8,87.1,162.6,28.3,44.6,44.1,171.1,91.6,79.5,12.99,14.31,11.47,11.54,12.5,10,7840.3,39.4,43,34.9,8490,91.8,344551,153755,130393,36843,3176,NA,3191446,NA,214416,47.7
1998-09-01,NS,731.3,395.5,209.2,186.3,317.2,78.3,46.3,54.1,343.6,177,166.6,13.43,14.8,11.97,11.78,13.05,10.17,15076.8,37.6,41.6,33.1,9410,89.7,676665,443190,534875,75985,22931,5871,807653,NA,348933,61
1998-09-01,ON,8939.5,5486,2936.7,2549.3,4451.9,1034.2,415,61.4,4609.8,2387.5,2222.3,16.54,18.19,14.76,15,17,13.32,205961.6,37.5,41,33.4,64600,90.7,8283543,14315921,20026365,1026360,2701238,2260614,11177936,NA,16980282,55.6
1998-09-01,PE,105.7,59.8,31,28.9,49.2,10.6,10.2,56.6,50.7,25.2,25.6,11.9,12.41,11.4,10.5,11,10,2522.2,40.2,45.3,34.7,2470,89.6,89913,30099,83260,16264,NA,NA,-116,NA,341,82.7
1998-09-01,QC,5813.3,3296.8,1813.9,1482.9,2725.7,571.1,374.7,56.7,2809.7,1504,1305.7,15.56,16.81,14.12,14,15,12.64,122268.8,36.7,39.9,32.8,81300,92,4900019,5045393,8809917,518925,329748,353439,10927057,NA,3707528,54.8
1998-09-01,SK,748.7,469,256.5,212.5,374.8,94.2,29.4,62.6,354.4,182.6,171.8,13.84,15.17,12.43,12.5,14.05,11.5,19109.4,40.2,44.9,34.5,6770,90.5,662427,693908,515141,71425,16744,25807,1321446,NA,322495,40.4
1998-10-01,AB,2220.1,1517.5,828.7,688.8,1210.7,306.7,99.5,68.4,1208.4,635.4,573,15.56,17.41,13.52,13.85,16,11.54,57878.5,38.2,42.6,32.7,19190,89.5,2349413,2323736,2640701,304094,93808,29809,4556965,NA,1002847,44
1998-10-01,BC,3147.4,1869.8,996.4,873.4,1469.6,400.2,162.2,59.4,1492.1,765.2,726.9,17.43,19.26,15.52,16.83,19,15,68621.9,36.5,39.8,32.8,29120,93.5,2975008,2632621,2770786,469471,690774,537999,6162838,NA,2382067,76.8
1998-10-01,MB,846.4,538.1,290,248.1,436.1,102,32.4,63.6,445.4,226.3,219.1,14.03,15.55,12.47,12.31,14.07,11,20767.2,38.4,42.6,33.5,8740,92.4,734660,642627,847016,86944,59016,72014,2266484,NA,758190,43.5
1998-10-01,NB,594,320.5,171.6,148.9,269.9,50.6,42.4,54,281.8,147.3,134.5,13.29,14.56,11.9,12,13,10.07,12596.5,38.5,41.8,34.6,10120,90.9,525687,311980,706486,64612,176697,329991,1511396,NA,327854,77.6
1998-10-01,NL,432.7,199.2,108.4,90.8,166.6,32.5,43.6,46,173.2,91.2,82,12.98,14.22,11.6,11.63,12.72,10,7895.2,39,43.2,34,8550,92.8,350961,159779,145671,35635,3744,NA,3435301,NA,194414,47.7
1998-10-01,NS,731.7,396.9,208.8,188.1,317.6,79.2,46.8,54.2,343.4,176.2,167.2,13.43,14.76,12.02,11.59,13,10.25,14826.4,37,41.1,32.4,9350,90.7,683342,448669,570842,77816,26459,2867,877883,NA,445387,61.1
1998-10-01,ON,8948.5,5502.7,2950.7,2552,4491.7,1010.9,407.8,61.5,4636.2,2396.6,2239.6,16.54,18.26,14.7,15,17,13.33,206699,37.5,40.9,33.5,62290,91.1,8216702,15000042,20834611,1029698,2706836,2191164,10453080,NA,18267819,55.7
1998-10-01,PE,105.8,59.2,30.3,28.9,48.5,10.8,9.9,56,48.9,24,24.9,11.96,12.44,11.5,10.5,11,10,2435.7,40,45.3,34.3,2460,90.2,89895,32516,88012,16628,NA,NA,-168,NA,5264,83.5
1998-10-01,QC,5816.9,3287.9,1802.1,1485.9,2725.9,562,358.7,56.5,2800,1488.9,1311.1,15.55,16.71,14.22,14,15,12.8,121598.3,36.7,40,32.7,79320,92.2,4923729,5075374,8882375,529367,337696,333981,11626925,NA,3969978,55
1998-10-01,SK,748.9,467.6,255.2,212.3,372,95.6,29.7,62.4,347.6,178.8,168.8,13.87,15.24,12.42,12.5,14,11.5,18265.8,38.9,43.5,33.4,6380,90.7,647328,690405,473720,73079,17616,25377,1350769,NA,383340,40.4
1998-11-01,AB,2223.8,1522.1,834,688.1,1223.6,298.5,99.4,68.4,1212.9,634.3,578.6,15.77,17.81,13.53,14,16.45,11.83,57620.8,37.9,42.2,32.8,18830,89.5,2371983,2327783,2679722,304488,83298,23576,4727430,NA,909635,44.1
1998-11-01,BC,3149.9,1877.8,1001.8,876,1473,404.8,159.5,59.6,1488,766.6,721.4,17.41,19.1,15.61,16.83,19,14.55,67849.1,36.3,39.6,32.6,29230,93.3,2973636,2625551,2715818,473462,679731,473348,5960053,NA,2075006,76.5
1998-11-01,MB,846.7,539,291.1,248,434.6,104.4,32,63.7,441.8,223.8,218,14.11,15.68,12.5,12.5,14.16,11.01,20153.5,37.6,41.5,33,7940,92.4,736818,632502,888230,88817,55586,55377,2228430,NA,641934,43.6
1998-11-01,NB,594.1,322.5,172.5,149.9,269.6,52.9,42.3,54.3,275.2,142.4,132.8,13.24,14.49,11.89,12,13,10.18,12181.1,38,41.5,34,9800,90.9,530889,305915,732014,65350,175513,290111,1685588,NA,306872,77.5
1998-11-01,NL,432.6,200.2,109.3,90.9,168.8,31.4,41.9,46.3,172.7,90.4,82.3,13.06,14.4,11.58,11.6,13,10,7758.3,38.7,42.7,34,9240,92.7,353636,162896,139469,38097,3666,NA,3950397,NA,32122,47.6
1998-11-01,NS,731.9,396.2,208.1,188.1,317.9,78.3,47.1,54.1,337.1,171.6,165.6,13.38,14.75,11.97,11.66,13.26,10.26,14518.1,36.8,41,32.2,9220,90.8,684574,471394,578040,78222,24407,0,934867,NA,435314,61.1
1998-11-01,ON,8957.1,5514,2954.4,2559.6,4490.6,1023.3,411.2,61.6,4639.4,2386.8,2252.5,16.57,18.25,14.79,15,17,13.3,206167.9,37.3,40.8,33.4,61510,91,8320888,14649794,21079174,1034066,2797264,1978560,11256319,NA,17977662,55.8
1998-11-01,PE,105.8,59.5,30.6,28.9,49.4,10.1,9.7,56.2,45.7,21.9,23.8,12.03,12.35,11.73,10.77,11.7,10,2237.2,39.1,43.6,34.2,2770,90.4,90946,34958,76638,16450,NA,NA,-220,NA,2291,84.1
1998-11-01,QC,5820.4,3298.2,1808.7,1489.4,2724.6,573.6,366.3,56.7,2760.2,1457.4,1302.8,15.59,16.88,14.15,14,15.05,12.68,119439.4,36.4,39.7,32.5,79500,92.3,4928410,5137868,8929993,525897,338881,271060,13047448,NA,3719601,54.9
1998-11-01,SK,749.2,469.5,256.1,213.5,372.7,96.9,30.8,62.7,347,177.3,169.7,13.78,15.21,12.28,12.31,14,11.28,17702.8,38,42.5,32.7,5520,91.1,651527,714073,501915,74072,16103,19106,1371741,NA,317672,40.4
1998-12-01,AB,2227,1521.5,829.6,691.9,1219.6,301.9,94.6,68.3,1208.4,623.2,585.3,15.78,17.86,13.56,14.13,16.99,11.9,56949,37.6,41.8,32.8,18880,89.7,2361586,2307138,2693303,307298,86083,23402,5050871,NA,866560,44.4
1998-12-01,BC,3152.4,1859.3,987.2,872.1,1471.5,387.7,168.2,59,1471.4,751,720.5,17.32,18.98,15.59,16.91,19.07,15,67012.4,36.3,39.6,32.6,29940,93.1,2951365,2615961,2760983,474326,686035,466287,6609030,NA,2084196,76.3
1998-12-01,MB,847.1,539.4,290.4,249,430.2,109.2,33.4,63.7,441.3,221.2,220.1,14.09,15.66,12.53,12.25,14,10.96,19752.4,36.9,40.8,32.4,6850,92.6,728633,641257,873367,87299,54894,57838,2393539,NA,677360,43.6
1998-12-01,NB,594.2,325.2,174.6,150.6,270.8,54.4,42.1,54.7,272.2,136.9,135.3,13.24,14.7,11.76,12,13.33,10,11914,37.6,41.1,33.7,9870,90.6,525057,307411,712735,64690,175754,304650,2080757,NA,236772,77.7
1998-12-01,NL,432.6,197.2,105.9,91.3,167.8,29.4,43,45.6,164.7,82.6,82.1,13.19,14.71,11.66,11.86,13.5,10,7408.3,38.7,42.1,34.9,7930,92.1,352345,162570,166312,37852,4418,NA,4640111,NA,72512,47.4
1998-12-01,NS,732.2,397.8,212.1,185.7,317.6,80.2,43.2,54.3,338.5,174.4,164.1,13.24,14.41,11.99,11.54,12.85,10.31,14692.3,37.1,41.4,32.3,9020,90.5,686402,482087,540314,80423,23842,0,1022207,NA,309836,61.1
1998-12-01,ON,8965.1,5525.7,2963.8,2561.9,4494.6,1031.1,414.4,61.6,4632.6,2379.5,2253.1,16.68,18.49,14.76,15,17,13.33,205169,37.2,40.7,33.2,61520,90.7,8247580,14919542,21737099,1030883,2812196,1966324,12772748,NA,16385151,55.7
1998-12-01,PE,105.9,59,30.7,28.4,48.5,10.5,10.4,55.7,44.2,20.9,23.2,12.27,12.75,11.83,10.77,11.62,10,2097.7,37.8,42.3,33.2,2360,90.2,90056,33509,81835,16735,NA,NA,3625,NA,5476,83.8
1998-12-01,QC,5823.8,3305.3,1813.6,1491.7,2707.9,597.4,378.2,56.8,2759.9,1454.9,1305,15.5,16.81,14.04,14,15.22,12.5,118719.2,36.3,39.5,32.5,81310,92,4949188,5074737,8997715,529916,341418,268191,14341347,NA,3625502,54.9
1998-12-01,SK,749.3,469.6,256.4,213.2,370.4,99.2,31.5,62.7,345,173.4,171.6,13.8,15.33,12.24,12.5,14.42,11.25,17491.6,37.7,42.4,32.2,6240,90.9,643943,687626,503675,73823,16547,20208,1502460,NA,308912,40.4
1999-01-01,AB,2230.5,1528.2,834.4,693.8,1235.9,292.3,95.5,68.5,1190.6,613.8,576.9,15.82,17.97,13.53,14.18,16.92,12,56475.8,37.7,41.8,32.8,19670,89.9,2387795,2367532,2674603,293632,86068,23077,4914671,NA,771098,44.6
1999-01-01,BC,3155.5,1891.3,1009.1,882.2,1494.2,397.1,171.4,59.9,1464.5,737,727.5,17.33,18.98,15.66,16.75,19,14.9,66872.1,36.2,39.3,32.7,30640,93.3,3017994,2605663,2811630,464233,714320,460357,5893627,NA,1891374,75.7
1999-01-01,MB,847.6,537.2,289.2,248,431,106.3,32.9,63.4,430.2,216.1,214.1,14.25,15.86,12.62,12.75,14.5,11,19251.5,36.7,40.5,32.4,7910,92.5,740752,658107,870337,84140,55353,54958,2465237,NA,621273,43.6
1999-01-01,NB,594.4,325.4,175,150.4,273.5,51.9,42.6,54.7,260.7,131.1,129.6,13.51,14.95,12.06,12.02,13.75,10.75,11366.2,37.3,40.7,33.5,10160,90.2,555447,338304,692999,65053,170415,264615,2044950,NA,265069,77.7
1999-01-01,NL,432.5,198.3,107.6,90.7,169.9,28.3,40.9,45.8,158.5,80.3,78.3,13.43,14.95,11.87,12,13.75,10.61,7049.3,38.4,41.6,34.8,9390,92.1,358269,173216,143168,37142,3575,NA,4806343,NA,83563,47.9
1999-01-01,NS,732.6,401.1,213.5,187.6,322.4,78.6,41.8,54.8,328.6,168.1,160.6,13.47,14.77,12.11,12,13,10.53,14137.1,36.6,40.7,31.9,9050,90.3,702215,491269,601448,78260,28256,0,1087464,NA,303618,62.1
1999-01-01,ON,8975.1,5554,2978.2,2575.9,4509.2,1044.8,393.7,61.9,4556.4,2333,2223.4,16.79,18.6,14.88,15,17,13.5,200921.5,37,40.4,33.1,59750,91,8404880,15109973,21846337,1005731,2352234,1609606,13407893,NA,15548851,55.8
1999-01-01,PE,105.9,59.1,30.9,28.3,48.7,10.4,11,55.8,42.3,19.9,22.4,12.45,12.82,12.13,11,11.54,10.7,2012.4,37.5,41.7,33.1,2320,89.8,93532,34797,80663,16311,NA,NA,345,NA,1553,82.9
1999-01-01,QC,5827.3,3312.3,1820.7,1491.6,2737.1,575.2,364.5,56.8,2694.5,1422.5,1272,15.63,17.03,14.07,14,15.45,12.63,115412.5,36.1,39.3,32.2,69310,92.2,5079062,5340503,9422370,521401,312764,234036,16628957,NA,3525956,55.1
1999-01-01,SK,749.4,466.4,253.2,213.2,370.3,96.1,31.8,62.2,335.4,166.2,169.2,14.01,15.65,12.4,12.75,14.79,11.39,16949.9,37.4,41.8,32.3,6090,91.3,659901,706043,499570,70860,16413,17991,1628511,NA,316793,40.5
1999-02-01,AB,2234.6,1530.4,836,694.4,1231.9,298.5,95.7,68.5,1199.3,623.6,575.6,15.91,18.05,13.6,14.2,17,12,56722.2,37.6,41.7,32.7,20430,89.9,2408028,2361083,2724209,303459,85272,23953,4321364,NA,767584,44.7
1999-02-01,BC,3158.6,1886.3,1005.5,880.7,1489.2,397.1,170.4,59.7,1471.6,744.5,727.1,17.36,18.97,15.71,16.75,19.13,14.92,67138.6,36.1,39.4,32.4,30690,93.4,2982766,2592493,2814545,476159,700261,442868,5336455,NA,2074045,75.3
1999-02-01,MB,848.1,539.7,291.6,248.1,428.7,111,31.4,63.6,435.7,219.4,216.3,14.2,15.84,12.53,12.6,14.6,11,19428.8,36.6,40.5,32.2,7890,92.6,735802,661150,893857,87024,55545,55953,2179614,NA,660801,43.6
1999-02-01,NB,594.6,326,175.8,150.2,274.6,51.4,41.6,54.8,262.3,132.8,129.5,13.48,14.89,12.04,12.05,13.85,10.99,11442.5,37.3,40.8,33.4,9800,90.7,565512,342086,685521,64137,183743,259646,1844896,NA,267116,77.9
1999-02-01,NL,432.2,201.5,107.7,93.8,170.9,30.7,35.7,46.6,161.1,80,81.1,13.33,14.93,11.75,12,13.8,10.4,7075.2,37.9,41.3,34.2,9330,92.5,363182,172119,167062,37670,3616,NA,4285701,NA,61794,47.9
1999-02-01,NS,732.9,399.4,212.1,187.4,322.3,77.1,45.4,54.5,327.9,165.5,162.4,13.46,14.81,12.08,12,13.28,10.55,14037.6,36.6,40.7,32,9030,90.8,705995,492057,593522,80362,29465,0,1013536,NA,328797,62.1
1999-02-01,ON,8985.9,5557.7,2983.2,2574.5,4536.4,1021.3,398.4,61.8,4586.3,2341.7,2244.6,16.82,18.6,14.96,15,17,13.71,201631.1,36.9,40.2,33.2,58820,91.1,8567065,15414356,22492924,1048184,2731786,1785984,11755380,NA,16593519,55.8
1999-02-01,PE,106,59.1,30.6,28.4,49,10.1,10.9,55.8,42.5,19.4,23.1,12.5,13.1,12.01,11,12,10.75,2035.9,37.6,42.3,33,2500,90.3,91902,33561,80772,16472,NA,NA,-173,NA,459,82.9
1999-02-01,QC,5830,3297.5,1813.2,1484.3,2742.8,554.7,359.7,56.6,2707.1,1424.4,1282.7,15.59,16.93,14.1,14.13,15.4,12.8,116269.8,36.2,39.4,32.4,75340,92.3,5140592,5423581,9273156,547511,339840,252567,13438305,NA,3951906,55.4
1999-02-01,SK,749.3,465.7,252.5,213.2,366.5,99.2,34.1,62.2,338.3,167,171.3,14.11,15.88,12.4,12.95,15,11.27,16982,37.4,41.6,32.6,5930,91.3,650128,778181,500601,74145,17161,19132,1430230,NA,330455,40.6
1999-03-01,AB,2239.1,1532.7,836.4,696.2,1238.5,294.2,93.1,68.5,1203.7,619.5,584.2,15.83,17.91,13.63,14,16.78,12,57319.4,37.9,42,33.1,19760,90.1,2435641,2352058,2880747,304826,84799,31896,4652775,NA,919244,44.9
1999-03-01,BC,3161.4,1890.8,1013.4,877.5,1482.7,408.1,177.1,59.8,1473.5,743.5,729.9,17.2,18.61,15.77,16.5,18.6,15,67568.6,36.3,39.7,32.4,28230,93.5,3005902,2626660,2978827,481487,692467,542843,5672025,NA,2339479,75.3
1999-03-01,MB,848.7,540.5,292.7,247.8,432.7,107.9,30.5,63.7,437.3,220.8,216.5,14.26,15.83,12.67,12.75,14.5,11.21,19824.8,37.2,41,32.7,6900,92.5,750379,678974,922439,85974,55807,67018,2268331,NA,813076,43.6
1999-03-01,NB,594.7,326.3,175.1,151.2,273.5,52.8,38,54.9,263.3,131.7,131.6,13.34,14.67,12.01,12.02,13.44,11,11444.4,37.3,40.6,33.7,9840,90.8,568766,354131,720435,63776,178328,285846,2108637,NA,316286,78
1999-03-01,NL,431.7,197.8,105.8,92,168.5,29.3,40.8,45.8,157.2,78.5,78.6,13.43,15.21,11.65,12,14,10.58,7041.3,38.3,42.1,34.1,10530,93.1,374594,173273,172193,37626,4674,NA,4530967,NA,116918,47.9
1999-03-01,NS,733.2,397.5,210.2,187.3,317.6,79.9,46.5,54.2,327.1,165.4,161.7,13.45,14.79,12.08,12,13.46,10.31,14073.6,36.7,40.9,32,8780,90.7,707890,493942,612540,79297,28526,0,1044919,NA,394142,62.1
1999-03-01,ON,8996.7,5584.8,3004.8,2579.9,4578.4,1006.3,394.5,62.1,4611.5,2357.7,2253.7,16.87,18.62,15.03,15,17,13.75,203790,37.2,40.4,33.5,56570,91.6,8618246,15194392,22842758,1052352,2681892,2048444,12811304,NA,19385854,55.9
1999-03-01,PE,106.1,58.7,30.4,28.3,48.8,9.9,11.3,55.3,42.4,19.3,23.1,12.67,13.17,12.26,11.35,11.9,11,2034.5,37.7,41.8,33.5,2450,90.6,95989,32878,83418,16224,NA,NA,-166,NA,1499,82.9
1999-03-01,QC,5832.7,3285.1,1804.1,1481,2734.3,550.8,354.5,56.3,2708,1421.3,1286.7,15.77,17.18,14.21,14.29,15.5,12.91,116948.8,36.4,39.4,32.8,76640,92.9,5118524,5422020,9427189,545813,339310,282330,13971171,NA,4266908,55.7
1999-03-01,SK,749.3,464.4,252.6,211.9,368.6,95.8,32.8,62,339.7,168.4,171.3,14.22,15.96,12.52,12.92,15,11.41,17363.7,38.3,42.7,33.1,5710,91.4,651724,709999,512293,73219,16294,22626,1348466,NA,389251,40.7
1999-04-01,AB,2244,1532.4,837.1,695.3,1239.2,293.2,93.1,68.3,1201.7,619.8,581.9,15.88,18.08,13.54,14,16.83,12,57222.7,37.9,41.8,33.3,18860,90.3,2392199,2411049,3008486,308226,83583,36633,4262503,NA,803587,45
1999-04-01,BC,3163.9,1890.8,1006.5,884.3,1486.8,404,183,59.8,1479.4,745,734.4,17.1,18.71,15.47,16.47,18.67,14.52,67481.1,36.1,39.4,32.4,27550,94.2,3027339,2612447,2939446,484997,700397,585408,5346589,NA,2132735,75.3
1999-04-01,MB,849.2,539.5,291.6,247.9,433.8,105.7,32.5,63.5,438.3,220.8,217.5,14.41,16.1,12.69,12.84,14.7,11.18,20021.7,37.5,41.1,33.3,6410,93.1,738361,689416,910973,87948,55524,69266,2271880,NA,772539,43.6
1999-04-01,NB,595,324.7,174.8,149.9,274.4,50.3,38.3,54.6,265.9,134.2,131.8,13.49,14.89,12.06,12.02,13.46,10.68,11643.7,37.7,41.2,33.8,9960,91.8,569565,354667,706047,65255,180655,302735,1833367,NA,371653,78
1999-04-01,NL,431.3,196.5,105.4,91.1,168.7,27.8,43.5,45.6,157.4,79.9,77.5,13.55,15.29,11.75,12.12,14,10.99,7164.6,38.9,42.4,35,9330,93.3,359352,174819,173381,36347,4530,NA,3683318,NA,96555,47.9
1999-04-01,NS,733.7,402.6,214.6,188.1,321.6,81.1,42,54.9,332.8,168.9,163.9,13.48,14.75,12.16,12,13.5,10.29,14491.8,37.1,41.2,32.4,9150,91.6,701542,522505,641418,78586,27316,0,943364,NA,363940,62.1
1999-04-01,ON,9008.2,5600,3009.6,2590.4,4574,1026,438.1,62.2,4648.3,2383.9,2264.5,16.9,18.59,15.12,15,17,13.7,206284,37.2,40.6,33.3,56580,92.1,8627755,15377028,22645949,1063886,2686438,2136037,11792709,NA,17946093,55.9
1999-04-01,PE,106.2,59.7,31.5,28.2,49,10.7,10.7,56.2,44.1,20.8,23.3,12.59,13.14,12.09,11,11.54,10.84,2085.3,37.6,41.5,33.3,2370,90.4,93727,32547,87073,16075,NA,NA,-223,NA,4875,82.6
1999-04-01,QC,5835.7,3302.8,1828.1,1474.7,2773.1,529.7,363,56.6,2737,1450,1287,15.81,17.3,14.14,14.29,15.72,12.77,119691.2,36.8,39.7,33.4,74660,93.3,5151272,5484418,9483156,555170,343303,306185,12040388,NA,3909705,55.7
